Company,Category,Segment,HQ,Sales_Rs_Cr,Employees,Total_Logistics_Spend_Rs_Cr,Key_Locations,tier0_score,original_tier,website_url,linkedin_url,has_trigger_news,trigger_news_count,total_contacts,dm_contact_count,best_contact,has_stated_priorities,priority_signals,priority_signal_count,has_it_hiring,it_hiring_summary,final_score,final_tier
Welspun India,FMCG & Consumer,Textiles Apparel,Mumbai,12000.0,30000.0,310.0,"Anjar (GJ), Vapi (GJ), Hyderabad (TS)",80,C,https://www.welspun.com,https://www.linkedin.com/company/welspun,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
AkzoNobel India,Chemicals & Petrochemicals,Paints Coatings,Gurugram,4000.0,2500.0,120.0,"Gwalior (MP), Mohali (PB), Hyderabad (TS)",80,C,https://www.akzonobel.com,https://www.linkedin.com/company/akzonobel,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,104,B
KRBL Ltd,FMCG & Consumer,Food Grains Staples,Delhi,5500.0,2500.0,139.0,"Ghaziabad (UP), Dhuri (PB), Alipur (DL)",80,C,https://www.krbl.com,https://www.linkedin.com/company/krbl,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
Reliance Industries (Fibres),Chemicals & Petrochemicals,Synthetic Fibres,Mumbai,25000.0,8000.0,295.0,"Hazira (GJ), Patalganga (MH), Silvassa, Hoshiarpur",80,C,,https://www.linkedin.com/company/reliance-fibres,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
KEI Industries,Auto & Engineering,Wires Cables,Delhi,8500.0,4000.0,115.0,"Bhiwadi (RJ), Pathredi, Chopanki, Vadodara, Silvassa",80,C,https://www.kei.com,https://www.linkedin.com/company/kei,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
SAIL (Semis),Steel & Metals,Steel Semi Finished,Delhi,25000.0,12000.0,115.0,"Bhilai (CG), Bokaro (JH), Durgapur (WB), Rourkela (OD)",80,C,,https://www.linkedin.com/company/sail-semis,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
BASF India,Chemicals & Petrochemicals,Petrochemicals Polymers,Mumbai,14500.0,2800.0,205.0,"Navi Mumbai, Mangalore, Dahej",80,C,https://www.basf.com,https://www.linkedin.com/company/basf,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
Welspun Corp,Steel & Metals,Steel Pipes Tubes,Mumbai,12000.0,4500.0,141.0,"Anjar (GJ), Mandya (KA), Bhopal (MP)",80,C,https://www.welspun.com,https://www.linkedin.com/company/welspun,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
Bombay Dyeing,FMCG & Consumer,Textiles Apparel,Mumbai,2500.0,4000.0,77.0,"Mumbai (MH), Ranjangaon (MH)",60,D,https://www.bombaydyeing.com,https://www.linkedin.com/company/bombay-dyeing,True,2,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
Dixon Technologies,FMCG & Consumer,Consumer Durables,Noida,18000.0,12000.0,345.0,"Noida (UP), Tirupati (AP), Ludhiana (PB), Dehradun (UK)",80,C,https://www.dixontechnologies.com,https://www.linkedin.com/company/dixon-technologies,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
Jubilant Ingrevia,Chemicals & Petrochemicals,Specialty Chemicals,Noida,4800.0,5500.0,138.0,"Gajraula (UP), Bharuch (GJ), Nanjangud (KA)",70,C,https://www.jubilantingrevia.com,https://www.linkedin.com/company/jubilant-ingrevia,True,1,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,104,B
Rain Industries,Chemicals & Petrochemicals,Specialty Chemicals,Hyderabad,18000.0,4000.0,310.0,"Visakhapatnam (AP), Kurnool (AP)",70,C,https://www.rain.com,https://www.linkedin.com/company/rain,True,1,0,0,,True,"digital_transformation,cost_optimization,sustainability",3,False,,104,B
ONGC Petro,Chemicals & Petrochemicals,Petrochemicals Polymers,Vadodara,18000.0,1200.0,250.0,Dahej (GJ),80,C,,https://www.linkedin.com/company/ongc-petro,False,0,0,0,,True,"digital_transformation,cost_optimization,sustainability",3,False,,104,B
Polyplex Corporation,Chemicals & Petrochemicals,Petrochemicals Polymers,Delhi,5500.0,2500.0,120.0,"Khatima (UK), Thailand, Turkey",75,C,https://www.polyplex.com,https://www.linkedin.com/company/polyplex,True,1,0,0,,True,digital_transformation,1,False,,103,B
NMDC Ltd,Mining & Minerals,Mining Minerals,Hyderabad,22000.0,6000.0,330.0,"Bailadila (CG), Donimalai (KA), Kumaraswamy (KA)",85,C,https://www.nmdc.com,https://www.linkedin.com/company/nmdc,False,0,0,0,,True,digital_transformation,1,False,,103,B
United Breweries,FMCG & Consumer,Beverages,Bangalore,7500.0,5500.0,215.0,"Bangalore (KA), Mangalore, Mysore, Chennai, Ludhiana, Kolkata",80,C,https://www.unitedbreweries.com,https://www.linkedin.com/company/united-breweries,False,0,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Tata Steel (Long Products),Steel & Metals,Steel Structural,Mumbai,35000.0,12000.0,198.0,"Jamshedpur (JH), Gamharia (JH), Sahibabad (UP)",80,C,,https://www.linkedin.com/company/tata-steel-long-products,False,0,0,0,,True,"digital_transformation,cost_optimization",2,False,,101,B
Bikanervala,FMCG & Consumer,Dairy Products,Delhi,2000.0,1500.0,22.0,"Delhi, Mumbai, Dubai",60,D,https://www.bikanervala.com,https://www.linkedin.com/company/bikanervala,True,2,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Jindal Stainless,Steel & Metals,Steel Coils,Delhi,35000.0,8000.0,125.0,"Jajpur (OD), Hisar (HR)",70,C,https://www.jindalstainless.com,https://www.linkedin.com/company/jindal-stainless,True,1,0,0,,True,"digital_transformation,cost_optimization",2,False,,101,B
Lupin Ltd,FMCG & Consumer,Pharma Healthcare,Mumbai,20000.0,21000.0,225.0,"Goa, Mandideep (MP), Tarapur (MH), Aurangabad",80,C,https://www.lupin.com,https://www.linkedin.com/company/lupin,False,0,0,0,,True,"digital_transformation,cost_optimization",2,False,,101,B
Patanjali,FMCG & Consumer,Fmcg Foods Personal Care,Haridwar,12000.0,15000.0,375.0,"Haridwar (UK), Padartha, Nagpur",80,C,https://www.patanjali.com,https://www.linkedin.com/company/patanjali,False,0,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Syrma SGS,FMCG & Consumer,Consumer Durables,Chennai,2800.0,3000.0,77.0,"Chennai (TN), Bhiwadi (RJ), Gurugram",60,D,https://www.syrmasgs.com,https://www.linkedin.com/company/syrma-sgs,True,3,0,0,,True,"digital_transformation,cost_optimization",2,False,,101,B
Marico Ltd,FMCG & Consumer,Fmcg Foods Personal Care,Mumbai,10000.0,4500.0,308.0,"Kanjikode (KL), Perundurai (TN), Baddi, Paldhi",80,C,https://www.marico.com,https://www.linkedin.com/company/marico,False,0,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Grasim (Birla Cellulose),Chemicals & Petrochemicals,Synthetic Fibres,Mumbai,12000.0,8000.0,147.0,"Nagda (MP), Kharach (GJ), Harihar (KA), Veraval",80,C,,https://www.linkedin.com/company/grasim-birla-cellulose,False,0,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Daikin India,FMCG & Consumer,Consumer Durables,Gurugram,8000.0,3500.0,208.0,"Neemrana (RJ), Sricity (AP)",70,C,https://www.daikin.co.in,https://www.linkedin.com/company/daikin,True,1,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Aurobindo Pharma,FMCG & Consumer,Pharma Healthcare,Hyderabad,26000.0,23000.0,293.0,"Hyderabad (TS), Visakhapatnam (AP), Baddi",80,C,https://www.aurobindopharma.com,https://www.linkedin.com/company/aurobindo-pharma,False,0,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Xiaomi India,FMCG & Consumer,Consumer Durables,Bangalore,25000.0,3000.0,310.0,Tirupati (AP),70,C,https://www.xiaomi.com,https://www.linkedin.com/company/xiaomi,True,1,0,0,,True,"digital_transformation,expansion",2,False,,101,B
JSPL (Semis),Steel & Metals,Steel Semi Finished,Delhi,25000.0,8000.0,125.0,"Angul (OD), Raigarh (CG), Patratu (JH)",80,C,,https://www.linkedin.com/company/jspl-semis,False,0,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Haldirams,FMCG & Consumer,Fmcg Foods Personal Care,Nagpur,12000.0,25000.0,375.0,"Nagpur (MH), Delhi, Kolkata, Bikaner",80,C,https://www.haldirams.com,https://www.linkedin.com/company/haldirams,False,0,0,0,,True,"digital_transformation,expansion",2,False,,101,B
GMDC,Mining & Minerals,Mining Minerals,Ahmedabad,3500.0,4000.0,67.0,"Gujarat (Kutch, Panandhro, Mata-no-Madh)",70,C,https://www.gmdc.com,https://www.linkedin.com/company/gmdc,True,1,0,0,,True,"digital_transformation,cost_optimization",2,False,,101,B
Escorts Kubota,Auto & Engineering,Auto Oem,Faridabad,10000.0,6000.0,102.0,Faridabad (HR),70,C,https://www.escortskubota.com,https://www.linkedin.com/company/escorts-kubota,True,1,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Siemens India,Auto & Engineering,Project Cargo,Mumbai,20000.0,12000.0,115.0,"Kalwa (MH), Goa, Nashik, Aurangabad",80,C,https://www.siemens.com,https://www.linkedin.com/company/siemens,False,0,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Vinati Organics,Chemicals & Petrochemicals,Specialty Chemicals,Mumbai,2100.0,1200.0,65.0,"Lote (MH), Mahad (MH)",60,D,https://www.vinatiorganics.com,https://www.linkedin.com/company/vinati-organics,True,2,0,0,,True,"digital_transformation,expansion",2,False,,101,B
Force Motors,Auto & Engineering,Auto Oem,Pune,7500.0,4000.0,82.0,"Pune, Pithampur (MP), Chakan",70,C,https://www.forcemotors.com,https://www.linkedin.com/company/force-motors,True,1,0,0,,True,"digital_transformation,expansion",2,False,,101,B
DHL Supply Chain,General,General Cargo,,4000.0,5000.0,117.0,Pan-India,55,D,https://www.dhlsupplychain.com,https://www.linkedin.com/company/dhl-supply-chain,True,2,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,100,B
Hindalco (Mining),Mining & Minerals,Mining Minerals,Mumbai,8000.0,3000.0,145.0,"Odisha (Utkal), Jharkhand, Maharashtra",75,D,,https://www.linkedin.com/company/hindalco-mining,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,100,B
Mankind Pharma,FMCG & Consumer,Pharma Healthcare,Delhi,11000.0,18000.0,138.0,"Paonta Sahib (HP), Haridwar (UK), Sikkim",75,D,https://www.mankindpharma.com,https://www.linkedin.com/company/mankind-pharma,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,100,B
JSPL (TMT),Steel & Metals,Steel Structural,Delhi,18000.0,6000.0,107.0,"Raigarh (CG), Angul (OD)",75,D,,https://www.linkedin.com/company/jspl-tmt,False,0,0,0,,True,"digital_transformation,logistics_tech,cost_optimization,sustainability",4,False,,100,B
Mahindra Logistics,General,General Cargo,Mumbai,5000.0,3000.0,130.0,Pan-India,55,D,https://www.mahindralogistics.com,https://www.linkedin.com/company/mahindra-logistics,True,3,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,100,B
UltraTech (Mining),Mining & Minerals,Mining Minerals,Mumbai,12000.0,5000.0,215.0,Pan-India (all plant locations),75,D,,https://www.linkedin.com/company/ultratech-mining,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,100,B
BPCL (Projects),Energy & Fuel,Oil Gas Services,Mumbai,500000.0,12000.0,185.0,"Mumbai, Kochi, Bina, Numaligarh",75,D,,https://www.linkedin.com/company/bpcl-projects,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,100,B
Volvo-Eicher,Auto & Engineering,Auto Oem,Bangalore,22000.0,6000.0,215.0,"Pithampur (MP), Hosakote (KA)",75,D,,https://www.linkedin.com/company/volvo-eicher,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,100,B
Aarti Industries,Chemicals & Petrochemicals,Specialty Chemicals,Mumbai,7500.0,5000.0,223.0,"Vapi (GJ), Jhagadia (GJ), Dahej (GJ), Tarapur",75,D,https://www.aarti.com,https://www.linkedin.com/company/aarti,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization,sustainability",4,False,,100,B
Tata Steel Ltd,Steel & Metals,Steel Coils,Mumbai,250000.0,75000.0,580.0,"Jamshedpur (JH), Kalinganagar (OD), Meramandali (OD)",100,B,https://www.tatasteel.com,https://www.linkedin.com/company/tata-steel,False,0,0,0,,False,"digital_transformation,expansion",2,False,,100,B
Olam India,FMCG & Consumer,Food Grains Staples,Singapore,8000.0,2000.0,198.0,"Cochin (KL), Vizag (AP), Mumbai",75,D,https://www.olam.com,https://www.linkedin.com/company/olam,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Epiroc India,Auto & Engineering,Construction Mining Equipment,Pune,800.0,1600.0,0.0,,55,D,https://www.epiroc.com,https://www.linkedin.com/company/epiroc,True,3,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
IFB Industries,FMCG & Consumer,Consumer Durables,Kolkata,3800.0,3500.0,104.0,"Verna (GA), Kolkata (WB)",65,C,https://www.ifb.com,https://www.linkedin.com/company/ifb,True,1,0,0,,True,"digital_transformation,cost_optimization,sustainability",3,False,,99,B
Ambuja Cement (Mining),Mining & Minerals,Mining Minerals,Mumbai,8000.0,3500.0,158.0,"Gujarat, HP, Punjab, Rajasthan",75,D,,https://www.linkedin.com/company/ambuja-cement-mining,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Amazon India,E-commerce & Retail,Ecommerce Retail,Bangalore,90000.0,35000.0,65.0,"Delhi, Mumbai, Bangalore, Hyderabad, Chennai, Kolkata",65,C,https://www.amazon.com,https://www.linkedin.com/company/amazon,True,1,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Karnataka Milk Federation,FMCG & Consumer,Dairy Products,Bangalore,25000.0,10000.0,167.0,"Bangalore, Mysore, Dharwad",75,D,,https://www.linkedin.com/company/karnataka-milk-federation,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
UltraTech Building Products,Building & Construction,Blocks Bricks,Mumbai,1200.0,1500.0,46.0,"Ahmedabad (GJ), Hyderabad, Pune, Bangalore, Roorkee",55,D,,https://www.linkedin.com/company/ultratech-building-products,True,2,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Tata Steel Wire Division,Steel & Metals,Steel Wire Products,Jamshedpur,3500.0,2000.0,91.0,"Jamshedpur (JH), Kalinganagar (OD), Gamharia",65,C,,https://www.linkedin.com/company/tata-steel-wire-division,True,1,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,99,B
Thermax Ltd,Auto & Engineering,Power Industrial Equipment,Pune,10389.0,7500.0,0.0,,65,C,https://www.thermax.com,https://www.linkedin.com/company/thermax,True,1,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Himadri Speciality,Chemicals & Petrochemicals,Graphite Carbon,Kolkata,3500.0,2000.0,46.0,"Mahistikry (WB), Vizag (AP), Korba (CG)",65,C,,https://www.linkedin.com/company/himadri-speciality,True,1,0,0,,True,"digital_transformation,cost_optimization,sustainability",3,False,,99,B
KEC International,Auto & Engineering,Project Cargo,Mumbai,18000.0,12000.0,175.0,"Mumbai, Nagpur, Jaipur",75,D,https://www.kecinternational.com,https://www.linkedin.com/company/kec-international,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Blue Star Ltd,FMCG & Consumer,Consumer Durables,Mumbai,10000.0,4500.0,242.0,"Wada (MH), Himachal, Ahmedabad (GJ), Sricty (AP)",75,D,https://www.bluestar.com,https://www.linkedin.com/company/blue-star,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Raymond Ltd,FMCG & Consumer,Textiles Apparel,Mumbai,9500.0,20000.0,257.0,"Thane (MH), Jalgaon (MH), Chhindwara (MP), Vapi (GJ)",75,D,https://www.raymond.com,https://www.linkedin.com/company/raymond,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Sterlite Technologies,Steel & Metals,Non Ferrous Metals,Pune,6500.0,3500.0,130.0,"Aurangabad (MH), Shendra (MH), Silvassa",75,D,https://www.sterlitetechnologies.com,https://www.linkedin.com/company/sterlite-technologies,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
SRF Ltd (Tech Textiles),Chemicals & Petrochemicals,Synthetic Fibres,Gurugram,8000.0,5000.0,107.0,"Gummidipoondi (TN), Manali, Bhiwadi",75,D,,https://www.linkedin.com/company/srf-tech-textiles,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,99,B
Reliance Industries Retail (Polymer Dist),Chemicals & Petrochemicals,Petrochemicals Polymers,Mumbai,15000.0,2000.0,220.0,Pan-India,75,D,,https://www.linkedin.com/company/reliance-retail-polymer-dist,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Ola Electric,Auto & Engineering,Auto Oem,Bangalore,5000.0,3500.0,115.0,Krishnagiri (TN),75,D,https://www.olaelectric.com,https://www.linkedin.com/company/ola-electric,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
JSW Infrastructure,Steel & Metals,Steel Pipes Tubes,Mumbai,8000.0,2000.0,30.0,ports,55,D,https://www.jswinfrastructure.com,https://www.linkedin.com/company/jsw-infrastructure,True,2,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Endurance Technologies,Steel & Metals,Non Ferrous Metals,Aurangabad,10000.0,8000.0,205.0,"Aurangabad (MH), Pune, Pantnagar (UK), Chennai",75,D,https://www.endurancetechnologies.com,https://www.linkedin.com/company/endurance-technologies,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,99,B
Colgate-Palmolive,FMCG & Consumer,Fmcg Foods Personal Care,Mumbai,5800.0,3000.0,187.0,"Sanand (GJ), Baddi (HP), Sricity (AP)",75,D,https://www.colgatepalmolive.com,https://www.linkedin.com/company/colgate-palmolive,False,0,0,0,,True,"digital_transformation,logistics_tech,cost_optimization",3,False,,99,B
Vardhman Textiles,FMCG & Consumer,Textiles Apparel,Ludhiana,9000.0,25000.0,249.0,"Ludhiana (PB), Baddi (HP), Bathinda (PB), Himachal",75,D,https://www.vardhmantextiles.com,https://www.linkedin.com/company/vardhman-textiles,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
Varun Beverages,FMCG & Consumer,Fmcg Foods Personal Care,Gurugram,18000.0,12000.0,475.0,Pan-India (PepsiCo franchisee),75,D,https://www.varunbeverages.com,https://www.linkedin.com/company/varun-beverages,False,0,0,0,,True,"digital_transformation,expansion,cost_optimization",3,False,,99,B
CCL (Central Coalfields),Mining & Minerals,Mining Minerals,Ranchi,25000.0,35000.0,242.0,"Jharkhand (Hazaribag, Ranchi, Ramgarh)",80,C,,https://www.linkedin.com/company/ccl-central-coalfields,False,0,0,0,,True,digital_transformation,1,False,,98,B
Sumitomo Chemical,Chemicals & Petrochemicals,Agrochemicals,Mumbai,4200.0,1800.0,124.0,"Bhavnagar (GJ), Thane (MH)",70,C,https://www.sumitomochemical.com,https://www.linkedin.com/company/sumitomo-chemical,True,1,0,0,,True,digital_transformation,1,False,,98,B
NHSRCL (Bullet),Steel & Metals,Steel Railways,Mumbai,15000.0,1500.0,140.0,Mumbai-Ahmedabad,70,C,,https://www.linkedin.com/company/nhsrcl-bullet,True,1,0,0,,True,digital_transformation,1,False,,98,B
Hindustan Urvarak,Chemicals & Petrochemicals,Fertilizers,Delhi,8000.0,3000.0,147.0,"Gorakhpur (UP), Sindri (JH), Barauni (BR)",70,C,,https://www.linkedin.com/company/hindustan-urvarak,True,1,0,0,,True,digital_transformation,1,False,,98,B
Haldiram's,FMCG & Consumer,Food Grains Staples,Nagpur,12000.0,25000.0,295.0,"Nagpur (MH), Delhi, Kolkata, Bikaner",80,C,https://www.haldirams.com,https://www.linkedin.com/company/haldirams,False,0,0,0,,True,digital_transformation,1,False,,98,B
Zydus Lifesciences,FMCG & Consumer,Pharma Healthcare,Ahmedabad,22000.0,25000.0,249.0,"Ahmedabad (GJ), Baddi (HP), Moraiya (GJ)",80,C,https://www.zyduslifesciences.com,https://www.linkedin.com/company/zydus-lifesciences,False,0,0,0,,True,digital_transformation,1,False,,98,B
